,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
225,2010,17031051400,1452.0,530.0,922.0,960,2465.0,256.0,2209.0,1468.0,442.0,380.0,109.0,66.0
226,2011,17031051400,1452.0,530.0,922.0,960,2465.0,256.0,2209.0,1468.0,442.0,380.0,109.0,66.0
227,2012,17031051400,1452.0,530.0,922.0,960,2465.0,256.0,2209.0,1468.0,442.0,380.0,109.0,66.0
228,2010,17031060100,1390.0,639.0,751.0,1164,2894.0,171.0,2723.0,2141.0,62.0,581.0,63.0,47.0
229,2011,17031060100,1390.0,639.0,751.0,1164,2894.0,171.0,2723.0,2141.0,62.0,581.0,63.0,47.0
230,2012,17031060100,1390.0,639.0,751.0,1164,2894.0,171.0,2723.0,2141.0,62.0,581.0,63.0,47.0
231,2010,17031060200,1177.0,845.0,332.0,996,2133.0,282.0,1851.0,1384.0,28.0,535.0,186.0,0.0
232,2011,17031060200,1177.0,845.0,332.0,996,2133.0,282.0,1851.0,1384.0,28.0,535.0,186.0,0.0
233,2012,17031060200,1177.0,845.0,332.0,996,2133.0,282.0,1851.0,1384.0,28.0,535.0,186.0,0.0
234,2010,17031060300,1464.0,617.0,847.0,1330,3091.0,99.0,2992.0,2841.0,15.0,143.0,92.0,0.0
235,2011,17031060300,1464.0,617.0,847.0,1330,3091.0,99.0,2992.0,2841.0,15.0,143.0,92.0,0.0
236,2012,17031060300,1464.0,617.0,847.0,1330,3091.0,99.0,2992.0,2841.0,15.0,143.0,92.0,0.0
237,2010,17031060400,1798.0,889.0,909.0,1256,4131.0,235.0,3896.0,3445.0,0.0,508.0,140.0,38.0
238,2011,17031060400,1798.0,889.0,909.0,1256,4131.0,235.0,3896.0,3445.0,0.0,508.0,140.0,38.0
239,2012,17031060400,1798.0,889.0,909.0,1256,4131.0,235.0,3896.0,3445.0,0.0,508.0,140.0,38.0
240,2010,17031060500,815.0,611.0,204.0,745,1169.0,201.0,968.0,1032.0,14.0,57.0,58.0,8.0
241,2011,17031060500,815.0,611.0,204.0,745,1169.0,201.0,968.0,1032.0,14.0,57.0,58.0,8.0
242,2012,17031060500,815.0,611.0,204.0,745,1169.0,201.0,968.0,1032.0,14.0,57.0,58.0,8.0
243,2010,17031060800,3494.0,1383.0,2111.0,1130,4681.0,445.0,4236.0,3658.0,140.0,333.0,525.0,25.0
244,2011,17031060800,3494.0,1383.0,2111.0,1130,4681.0,445.0,4236.0,3658.0,140.0,333.0,525.0,25.0
245,2012,17031060800,3494.0,1383.0,2111.0,1130,4681.0,445.0,4236.0,3658.0,140.0,333.0,525.0,25.0
246,2010,17031060900,5158.0,2809.0,2349.0,959,6509.0,449.0,6060.0,4353.0,653.0,689.0,663.0,151.0
247,2011,17031060900,5158.0,2809.0,2349.0,959,6509.0,449.0,6060.0,4353.0,653.0,689.0,663.0,151.0
248,2012,17031060900,5158.0,2809.0,2349.0,959,6509.0,449.0,6060.0,4353.0,653.0,689.0,663.0,151.0
249,2010,17031061000,943.0,529.0,414.0,1103,1712.0,212.0,1500.0,1260.0,31.0,189.0,147.0,85.0
250,2011,17031061000,943.0,529.0,414.0,1103,1712.0,212.0,1500.0,1260.0,31.0,189.0,147.0,85.0
251,2012,17031061000,943.0,529.0,414.0,1103,1712.0,212.0,1500.0,1260.0,31.0,189.0,147.0,85.0
252,2010,17031061100,719.0,474.0,245.0,1647,1232.0,152.0,1080.0,1180.0,0.0,21.0,31.0,0.0
253,2011,17031061100,719.0,474.0,245.0,1647,1232.0,152.0,1080.0,1180.0,0.0,21.0,31.0,0.0
254,2012,17031061100,719.0,474.0,245.0,1647,1232.0,152.0,1080.0,1180.0,0.0,21.0,31.0,0.0
255,2010,17031061200,975.0,556.0,419.0,1607,2077.0,170.0,1907.0,1760.0,19.0,63.0,135.0,100.0
256,2011,17031061200,975.0,556.0,419.0,1607,2077.0,170.0,1907.0,1760.0,19.0,63.0,135.0,100.0
257,2012,17031061200,975.0,556.0,419.0,1607,2077.0,170.0,1907.0,1760.0,19.0,63.0,135.0,100.0
258,2010,17031061500,921.0,629.0,292.0,1219,1900.0,44.0,1856.0,1670.0,0.0,143.0,35.0,52.0
259,2011,17031061500,921.0,629.0,292.0,1219,1900.0,44.0,1856.0,1670.0,0.0,143.0,35.0,52.0
260,2012,17031061500,921.0,629.0,292.0,1219,1900.0,44.0,1856.0,1670.0,0.0,143.0,35.0,52.0
261,2010,17031061800,750.0,609.0,141.0,928,898.0,89.0,809.0,752.0,9.0,94.0,43.0,0.0
262,2011,17031061800,750.0,609.0,141.0,928,898.0,89.0,809.0,752.0,9.0,94.0,43.0,0.0
263,2012,17031061800,750.0,609.0,141.0,928,898.0,89.0,809.0,752.0,9.0,94.0,43.0,0.0
264,2010,17031061901,2829.0,1704.0,1125.0,945,3701.0,670.0,3031.0,2503.0,272.0,501.0,274.0,151.0
265,2011,17031061901,2829.0,1704.0,1125.0,945,3701.0,670.0,3031.0,2503.0,272.0,501.0,274.0,151.0
266,2012,17031061901,2829.0,1704.0,1125.0,945,3701.0,670.0,3031.0,2503.0,272.0,501.0,274.0,151.0
267,2010,17031061902,2915.0,2112.0,803.0,961,4010.0,525.0,3485.0,3237.0,188.0,233.0,312.0,40.0
268,2011,17031061902,2915.0,2112.0,803.0,961,4010.0,525.0,3485.0,3237.0,188.0,233.0,312.0,40.0
269,2012,17031061902,2915.0,2112.0,803.0,961,4010.0,525.0,3485.0,3237.0,188.0,233.0,312.0,40.0
270,2010,17031062000,1612.0,1140.0,472.0,1176,2599.0,182.0,2417.0,2161.0,98.0,197.0,131.0,12.0
271,2011,17031062000,1612.0,1140.0,472.0,1176,2599.0,182.0,2417.0,2161.0,98.0,197.0,131.0,12.0
272,2012,17031062000,1612.0,1140.0,472.0,1176,2599.0,182.0,2417.0,2161.0,98.0,197.0,131.0,12.0
273,2010,17031062100,1849.0,1157.0,692.0,1302,3072.0,617.0,2455.0,2311.0,13.0,305.0,385.0,58.0
274,2011,17031062100,1849.0,1157.0,692.0,1302,3072.0,617.0,2455.0,2311.0,13.0,305.0,385.0,58.0
275,2012,17031062100,1849.0,1157.0,692.0,1302,3072.0,617.0,2455.0,2311.0,13.0,305.0,385.0,58.0
276,2010,17031062200,1544.0,836.0,708.0,1422,3001.0,210.0,2791.0,2461.0,21.0,285.0,135.0,99.0
277,2011,17031062200,1544.0,836.0,708.0,1422,3001.0,210.0,2791.0,2461.0,21.0,285.0,135.0,99.0
278,2012,17031062200,1544.0,836.0,708.0,1422,3001.0,210.0,2791.0,2461.0,21.0,285.0,135.0,99.0
279,2010,17031062300,819.0,471.0,348.0,1486,1703.0,167.0,1536.0,1573.0,15.0,76.0,39.0,0.0
280,2011,17031062300,819.0,471.0,348.0,1486,1703.0,167.0,1536.0,1573.0,15.0,76.0,39.0,0.0
281,2012,17031062300,819.0,471.0,348.0,1486,1703.0,167.0,1536.0,1573.0,15.0,76.0,39.0,0.0
282,2010,17031062400,776.0,407.0,369.0,1379,1770.0,94.0,1676.0,1474.0,3.0,198.0,91.0,4.0
283,2011,17031062400,776.0,407.0,369.0,1379,1770.0,94.0,1676.0,1474.0,3.0,198.0,91.0,4.0
284,2012,17031062400,776.0,407.0,369.0,1379,1770.0,94.0,1676.0,1474.0,3.0,198.0,91.0,4.0
285,2010,17031062500,750.0,309.0,441.0,1335,1579.0,193.0,1386.0,1294.0,51.0,99.0,102.0,33.0
286,2011,17031062500,750.0,309.0,441.0,1335,1579.0,193.0,1386.0,1294.0,51.0,99.0,102.0,33.0
287,2012,17031062500,750.0,309.0,441.0,1335,1579.0,193.0,1386.0,1294.0,51.0,99.0,102.0,33.0
288,2010,17031062600,952.0,346.0,606.0,1311,2064.0,105.0,1959.0,1811.0,8.0,140.0,91.0,14.0
289,2011,17031062600,952.0,346.0,606.0,1311,2064.0,105.0,1959.0,1811.0,8.0,140.0,91.0,14.0
290,2012,17031062600,952.0,346.0,606.0,1311,2064.0,105.0,1959.0,1811.0,8.0,140.0,91.0,14.0
291,2010,17031062700,1365.0,728.0,637.0,1364,2430.0,197.0,2233.0,2141.0,9.0,167.0,67.0,46.0
292,2011,17031062700,1365.0,728.0,637.0,1364,2430.0,197.0,2233.0,2141.0,9.0,167.0,67.0,46.0
293,2012,17031062700,1365.0,728.0,637.0,1364,2430.0,197.0,2233.0,2141.0,9.0,167.0,67.0,46.0
294,2010,17031062800,1810.0,881.0,929.0,1504,3729.0,291.0,3438.0,2842.0,229.0,428.0,194.0,36.0
295,2011,17031062800,1810.0,881.0,929.0,1504,3729.0,291.0,3438.0,2842.0,229.0,428.0,194.0,36.0
296,2012,17031062800,1810.0,881.0,929.0,1504,3729.0,291.0,3438.0,2842.0,229.0,428.0,194.0,36.0
297,2010,17031062900,2118.0,1122.0,996.0,1391,4307.0,569.0,3738.0,3793.0,12.0,375.0,74.0,53.0
298,2011,17031062900,2118.0,1122.0,996.0,1391,4307.0,569.0,3738.0,3793.0,12.0,375.0,74.0,53.0
299,2012,17031062900,2118.0,1122.0,996.0,1391,4307.0,569.0,3738.0,3793.0,12.0,375.0,74.0,53.0
300,2010,17031063000,1924.0,1429.0,495.0,1108,3588.0,893.0,2695.0,3072.0,174.0,149.0,118.0,75.0
301,2011,17031063000,1924.0,1429.0,495.0,1108,3588.0,893.0,2695.0,3072.0,174.0,149.0,118.0,75.0
302,2012,17031063000,1924.0,1429.0,495.0,1108,3588.0,893.0,2695.0,3072.0,174.0,149.0,118.0,75.0
303,2010,17031063100,1442.0,1105.0,337.0,1026,2112.0,501.0,1611.0,1580.0,121.0,187.0,198.0,26.0
304,2011,17031063100,1442.0,1105.0,337.0,1026,2112.0,501.0,1611.0,1580.0,121.0,187.0,198.0,26.0
305,2012,17031063100,1442.0,1105.0,337.0,1026,2112.0,501.0,1611.0,1580.0,121.0,187.0,198.0,26.0
306,2010,17031063200,4598.0,3118.0,1480.0,1023,6572.0,618.0,5954.0,4955.0,322.0,634.0,499.0,162.0
307,2011,17031063200,4598.0,3118.0,1480.0,1023,6572.0,618.0,5954.0,4955.0,322.0,634.0,499.0,162.0
308,2012,17031063200,4598.0,3118.0,1480.0,1023,6572.0,618.0,5954.0,4955.0,322.0,634.0,499.0,162.0
309,2010,17031063301,1953.0,1535.0,418.0,965,2475.0,448.0,2027.0,1639.0,292.0,148.0,376.0,20.0
310,2011,17031063301,1953.0,1535.0,418.0,965,2475.0,448.0,2027.0,1639.0,292.0,148.0,376.0,20.0
311,2012,17031063301,1953.0,1535.0,418.0,965,2475.0,448.0,2027.0,1639.0,292.0,148.0,376.0,20.0
312,2010,17031063302,3221.0,2007.0,1214.0,1104,4067.0,305.0,3762.0,3509.0,46.0,140.0,354.0,18.0
313,2011,17031063302,3221.0,2007.0,1214.0,1104,4067.0,305.0,3762.0,3509.0,46.0,140.0,354.0,18.0
314,2012,17031063302,3221.0,2007.0,1214.0,1104,4067.0,305.0,3762.0,3509.0,46.0,140.0,354.0,18.0
315,2010,17031063303,1332.0,712.0,620.0,1234,1496.0,115.0,1381.0,1313.0,13.0,0.0,170.0,0.0
316,2011,17031063303,1332.0,712.0,620.0,1234,1496.0,115.0,1381.0,1313.0,13.0,0.0,170.0,0.0
317,2012,17031063303,1332.0,712.0,620.0,1234,1496.0,115.0,1381.0,1313.0,13.0,0.0,170.0,0.0
318,2010,17031063400,1269.0,879.0,390.0,1136,2018.0,414.0,1604.0,1592.0,159.0,145.0,89.0,33.0
319,2011,17031063400,1269.0,879.0,390.0,1136,2018.0,414.0,1604.0,1592.0,159.0,145.0,89.0,33.0
320,2012,17031063400,1269.0,879.0,390.0,1136,2018.0,414.0,1604.0,1592.0,159.0,145.0,89.0,33.0
321,2010,17031070101,3047.0,1590.0,1457.0,981,3545.0,440.0,3105.0,2917.0,143.0,78.0,359.0,48.0
322,2011,17031070101,3047.0,1590.0,1457.0,981,3545.0,440.0,3105.0,2917.0,143.0,78.0,359.0,48.0
323,2012,17031070101,3047.0,1590.0,1457.0,981,3545.0,440.0,3105.0,2917.0,143.0,78.0,359.0,48.0
324,2010,17031070102,1814.0,1136.0,678.0,853,2253.0,255.0,1998.0,1600.0,148.0,158.0,290.0,57.0
325,2011,17031070102,1814.0,1136.0,678.0,853,2253.0,255.0,1998.0,1600.0,148.0,158.0,290.0,57.0
326,2012,17031070102,1814.0,1136.0,678.0,853,2253.0,255.0,1998.0,1600.0,148.0,158.0,290.0,57.0
327,2010,17031070103,1329.0,1082.0,247.0,1038,1740.0,278.0,1462.0,1450.0,32.0,93.0,165.0,0.0
328,2011,17031070103,1329.0,1082.0,247.0,1038,1740.0,278.0,1462.0,1450.0,32.0,93.0,165.0,0.0
329,2012,17031070103,1329.0,1082.0,247.0,1038,1740.0,278.0,1462.0,1450.0,32.0,93.0,165.0,0.0
330,2010,17031070200,2244.0,1286.0,958.0,1057,3610.0,422.0,3188.0,2776.0,94.0,34.0,442.0,264.0
331,2011,17031070200,2244.0,1286.0,958.0,1057,3610.0,422.0,3188.0,2776.0,94.0,34.0,442.0,264.0
332,2012,17031070200,2244.0,1286.0,958.0,1057,3610.0,422.0,3188.0,2776.0,94.0,34.0,442.0,264.0
333,2010,17031070300,1815.0,907.0,908.0,1431,3269.0,530.0,2739.0,2677.0,73.0,177.0,286.0,56.0
334,2011,17031070300,1815.0,907.0,908.0,1431,3269.0,530.0,2739.0,2677.0,73.0,177.0,286.0,56.0
335,2012,17031070300,1815.0,907.0,908.0,1431,3269.0,530.0,2739.0,2677.0,73.0,177.0,286.0,56.0
336,2010,17031070400,1766.0,1046.0,720.0,1016,3184.0,468.0,2716.0,2531.0,174.0,252.0,125.0,102.0
337,2011,17031070400,1766.0,1046.0,720.0,1016,3184.0,468.0,2716.0,2531.0,174.0,252.0,125.0,102.0
338,2012,17031070400,1766.0,1046.0,720.0,1016,3184.0,468.0,2716.0,2531.0,174.0,252.0,125.0,102.0
339,2010,17031070500,1381.0,654.0,727.0,1700,3244.0,191.0,3053.0,2873.0,105.0,125.0,132.0,9.0
340,2011,17031070500,1381.0,654.0,727.0,1700,3244.0,191.0,3053.0,2873.0,105.0,125.0,132.0,9.0
341,2012,17031070500,1381.0,654.0,727.0,1700,3244.0,191.0,3053.0,2873.0,105.0,125.0,132.0,9.0
342,2010,17031070600,1401.0,387.0,1014.0,1793,2791.0,159.0,2632.0,2512.0,9.0,180.0,70.0,20.0
343,2011,17031070600,1401.0,387.0,1014.0,1793,2791.0,159.0,2632.0,2512.0,9.0,180.0,70.0,20.0
344,2012,17031070600,1401.0,387.0,1014.0,1793,2791.0,159.0,2632.0,2512.0,9.0,180.0,70.0,20.0
345,2010,17031070700,1844.0,592.0,1252.0,944,2809.0,486.0,2323.0,1917.0,241.0,301.0,282.0,68.0
346,2011,17031070700,1844.0,592.0,1252.0,944,2809.0,486.0,2323.0,1917.0,241.0,301.0,282.0,68.0
347,2012,17031070700,1844.0,592.0,1252.0,944,2809.0,486.0,2323.0,1917.0,241.0,301.0,282.0,68.0
348,2010,17031071000,1237.0,605.0,632.0,1864,5306.0,1098.0,4208.0,4120.0,78.0,590.0,347.0,171.0
349,2011,17031071000,1237.0,605.0,632.0,1864,5306.0,1098.0,4208.0,4120.0,78.0,590.0,347.0,171.0
350,2012,17031071000,1237.0,605.0,632.0,1864,5306.0,1098.0,4208.0,4120.0,78.0,590.0,347.0,171.0
351,2010,17031071100,1348.0,675.0,673.0,1611,2859.0,506.0,2353.0,2536.0,63.0,136.0,88.0,36.0
352,2011,17031071100,1348.0,675.0,673.0,1611,2859.0,506.0,2353.0,2536.0,63.0,136.0,88.0,36.0
353,2012,17031071100,1348.0,675.0,673.0,1611,2859.0,506.0,2353.0,2536.0,63.0,136.0,88.0,36.0
354,2010,17031071200,1164.0,571.0,593.0,1501,1961.0,214.0,1747.0,1588.0,125.0,95.0,143.0,10.0
355,2011,17031071200,1164.0,571.0,593.0,1501,1961.0,214.0,1747.0,1588.0,125.0,95.0,143.0,10.0
356,2012,17031071200,1164.0,571.0,593.0,1501,1961.0,214.0,1747.0,1588.0,125.0,95.0,143.0,10.0
357,2010,17031071300,2164.0,953.0,1211.0,1121,3904.0,418.0,3486.0,3441.0,127.0,125.0,211.0,0.0
358,2011,17031071300,2164.0,953.0,1211.0,1121,3904.0,418.0,3486.0,3441.0,127.0,125.0,211.0,0.0
359,2012,17031071300,2164.0,953.0,1211.0,1121,3904.0,418.0,3486.0,3441.0,127.0,125.0,211.0,0.0
360,2010,17031071400,3157.0,1893.0,1264.0,1140,4670.0,546.0,4124.0,3871.0,150.0,304.0,219.0,126.0
361,2011,17031071400,3157.0,1893.0,1264.0,1140,4670.0,546.0,4124.0,3871.0,150.0,304.0,219.0,126.0
362,2012,17031071400,3157.0,1893.0,1264.0,1140,4670.0,546.0,4124.0,3871.0,150.0,304.0,219.0,126.0
363,2010,17031071500,4378.0,2306.0,2072.0,1279,5330.0,448.0,4882.0,4413.0,479.0,288.0,134.0,16.0
364,2011,17031071500,4378.0,2306.0,2072.0,1279,5330.0,448.0,4882.0,4413.0,479.0,288.0,134.0,16.0
365,2012,17031071500,4378.0,2306.0,2072.0,1279,5330.0,448.0,4882.0,4413.0,479.0,288.0,134.0,16.0
366,2010,17031071600,884.0,339.0,545.0,1703,2032.0,118.0,1914.0,1769.0,62.0,79.0,94.0,28.0
367,2011,17031071600,884.0,339.0,545.0,1703,2032.0,118.0,1914.0,1769.0,62.0,79.0,94.0,28.0
368,2012,17031071600,884.0,339.0,545.0,1703,2032.0,118.0,1914.0,1769.0,62.0,79.0,94.0,28.0
369,2010,17031071700,807.0,264.0,543.0,1538,1689.0,62.0,1627.0,1261.0,124.0,141.0,163.0,0.0
370,2011,17031071700,807.0,264.0,543.0,1538,1689.0,62.0,1627.0,1261.0,124.0,141.0,163.0,0.0
371,2012,17031071700,807.0,264.0,543.0,1538,1689.0,62.0,1627.0,1261.0,124.0,141.0,163.0,0.0
372,2010,17031071800,1246.0,414.0,832.0,1104,2679.0,201.0,2478.0,2227.0,248.0,65.0,113.0,26.0
373,2011,17031071800,1246.0,414.0,832.0,1104,2679.0,201.0,2478.0,2227.0,248.0,65.0,113.0,26.0
374,2012,17031071800,1246.0,414.0,832.0,1104,2679.0,201.0,2478.0,2227.0,248.0,65.0,113.0,26.0
375,2010,17031080100,4653.0,1745.0,2908.0,1362,5732.0,413.0,5319.0,5168.0,119.0,92.0,320.0,33.0
376,2011,17031080100,4653.0,1745.0,2908.0,1362,5732.0,413.0,5319.0,5168.0,119.0,92.0,320.0,33.0
377,2012,17031080100,4653.0,1745.0,2908.0,1362,5732.0,413.0,5319.0,5168.0,119.0,92.0,320.0,33.0
378,2010,17031080201,2800.0,881.0,1919.0,1171,3506.0,168.0,3338.0,3018.0,56.0,115.0,238.0,79.0
379,2011,17031080201,2800.0,881.0,1919.0,1171,3506.0,168.0,3338.0,3018.0,56.0,115.0,238.0,79.0
380,2012,17031080201,2800.0,881.0,1919.0,1171,3506.0,168.0,3338.0,3018.0,56.0,115.0,238.0,79.0
381,2010,17031080202,2636.0,804.0,1832.0,1216,3040.0,164.0,2876.0,2522.0,194.0,171.0,153.0,0.0
382,2011,17031080202,2636.0,804.0,1832.0,1216,3040.0,164.0,2876.0,2522.0,194.0,171.0,153.0,0.0
383,2012,17031080202,2636.0,804.0,1832.0,1216,3040.0,164.0,2876.0,2522.0,194.0,171.0,153.0,0.0
384,2010,17031080300,2745.0,1137.0,1608.0,1379,4181.0,360.0,3821.0,3266.0,375.0,236.0,251.0,53.0
385,2011,17031080300,2745.0,1137.0,1608.0,1379,4181.0,360.0,3821.0,3266.0,375.0,236.0,251.0,53.0
386,2012,17031080300,2745.0,1137.0,1608.0,1379,4181.0,360.0,3821.0,3266.0,375.0,236.0,251.0,53.0
387,2010,17031080400,2067.0,1458.0,609.0,375,4441.0,1936.0,2505.0,1333.0,2652.0,279.0,158.0,19.0
388,2011,17031080400,2067.0,1458.0,609.0,375,4441.0,1936.0,2505.0,1333.0,2652.0,279.0,158.0,19.0
389,2012,17031080400,2067.0,1458.0,609.0,375,4441.0,1936.0,2505.0,1333.0,2652.0,279.0,158.0,19.0
390,2010,17031081000,5163.0,3956.0,1207.0,954,7487.0,1872.0,5615.0,5575.0,838.0,327.0,690.0,57.0
391,2011,17031081000,5163.0,3956.0,1207.0,954,7487.0,1872.0,5615.0,5575.0,838.0,327.0,690.0,57.0
392,2012,17031081000,5163.0,3956.0,1207.0,954,7487.0,1872.0,5615.0,5575.0,838.0,327.0,690.0,57.0
393,2010,17031081100,3020.0,2062.0,958.0,1201,3255.0,661.0,2594.0,2458.0,423.0,124.0,207.0,43.0
394,2011,17031081100,3020.0,2062.0,958.0,1201,3255.0,661.0,2594.0,2458.0,423.0,124.0,207.0,43.0
395,2012,17031081100,3020.0,2062.0,958.0,1201,3255.0,661.0,2594.0,2458.0,423.0,124.0,207.0,43.0
396,2010,17031081201,3005.0,1159.0,1846.0,1326,3804.0,453.0,3351.0,3000.0,98.0,137.0,479.0,90.0
397,2011,17031081201,3005.0,1159.0,1846.0,1326,3804.0,453.0,3351.0,3000.0,98.0,137.0,479.0,90.0
398,2012,17031081201,3005.0,1159.0,1846.0,1326,3804.0,453.0,3351.0,3000.0,98.0,137.0,479.0,90.0
399,2010,17031081202,2325.0,500.0,1825.0,1201,3005.0,282.0,2723.0,2642.0,0.0,191.0,93.0,79.0
400,2011,17031081202,2325.0,500.0,1825.0,1201,3005.0,282.0,2723.0,2642.0,0.0,191.0,93.0,79.0
401,2012,17031081202,2325.0,500.0,1825.0,1201,3005.0,282.0,2723.0,2642.0,0.0,191.0,93.0,79.0
402,2010,17031081300,4395.0,1158.0,3237.0,1188,5229.0,340.0,4889.0,4443.0,202.0,137.0,447.0,0.0
403,2011,17031081300,4395.0,1158.0,3237.0,1188,5229.0,340.0,4889.0,4443.0,202.0,137.0,447.0,0.0
404,2012,17031081300,4395.0,1158.0,3237.0,1188,5229.0,340.0,4889.0,4443.0,202.0,137.0,447.0,0.0
405,2010,17031081401,1834.0,699.0,1135.0,1186,2381.0,271.0,2110.0,1797.0,275.0,46.0,205.0,58.0
406,2011,17031081401,1834.0,699.0,1135.0,1186,2381.0,271.0,2110.0,1797.0,275.0,46.0,205.0,58.0
407,2012,17031081401,1834.0,699.0,1135.0,1186,2381.0,271.0,2110.0,1797.0,275.0,46.0,205.0,58.0
408,2010,17031081402,3293.0,1425.0,1868.0,1478,3776.0,332.0,3444.0,2907.0,71.0,212.0,507.0,79.0
409,2011,17031081402,3293.0,1425.0,1868.0,1478,3776.0,332.0,3444.0,2907.0,71.0,212.0,507.0,79.0
410,2012,17031081402,3293.0,1425.0,1868.0,1478,3776.0,332.0,3444.0,2907.0,71.0,212.0,507.0,79.0
411,2010,17031081403,4568.0,2372.0,2196.0,1487,5158.0,438.0,4720.0,3386.0,148.0,306.0,1144.0,174.0
412,2011,17031081403,4568.0,2372.0,2196.0,1487,5158.0,438.0,4720.0,3386.0,148.0,306.0,1144.0,174.0
413,2012,17031081403,4568.0,2372.0,2196.0,1487,5158.0,438.0,4720.0,3386.0,148.0,306.0,1144.0,174.0
414,2010,17031081500,3570.0,1635.0,1935.0,1697,3887.0,470.0,3417.0,3143.0,84.0,133.0,527.0,0.0
415,2011,17031081500,3570.0,1635.0,1935.0,1697,3887.0,470.0,3417.0,3143.0,84.0,133.0,527.0,0.0
416,2012,17031081500,3570.0,1635.0,1935.0,1697,3887.0,470.0,3417.0,3143.0,84.0,133.0,527.0,0.0
417,2010,17031081600,2932.0,1775.0,1157.0,1695,3226.0,487.0,2739.0,2391.0,30.0,208.0,408.0,189.0
418,2011,17031081600,2932.0,1775.0,1157.0,1695,3226.0,487.0,2739.0,2391.0,30.0,208.0,408.0,189.0
419,2012,17031081600,2932.0,1775.0,1157.0,1695,3226.0,487.0,2739.0,2391.0,30.0,208.0,408.0,189.0
420,2010,17031081700,2467.0,1385.0,1082.0,1445,2720.0,207.0,2513.0,1710.0,155.0,486.0,260.0,109.0
421,2011,17031081700,2467.0,1385.0,1082.0,1445,2720.0,207.0,2513.0,1710.0,155.0,486.0,260.0,109.0
422,2012,17031081700,2467.0,1385.0,1082.0,1445,2720.0,207.0,2513.0,1710.0,155.0,486.0,260.0,109.0
423,2010,17031081800,4333.0,1527.0,2806.0,1798,6041.0,217.0,5824.0,4746.0,167.0,153.0,753.0,222.0
424,2011,17031081800,4333.0,1527.0,2806.0,1798,6041.0,217.0,5824.0,4746.0,167.0,153.0,753.0,222.0
425,2012,17031081800,4333.0,1527.0,2806.0,1798,6041.0,217.0,5824.0,4746.0,167.0,153.0,753.0,222.0
426,2010,17031081900,823.0,461.0,362.0,1536,1388.0,457.0,931.0,448.0,805.0,79.0,56.0,0.0
427,2011,17031081900,823.0,461.0,362.0,1536,1388.0,457.0,931.0,448.0,805.0,79.0,56.0,0.0
428,2012,17031081900,823.0,461.0,362.0,1536,1388.0,457.0,931.0,448.0,805.0,79.0,56.0,0.0
429,2010,17031090100,1426.0,159.0,1267.0,936,3275.0,124.0,3151.0,2921.0,0.0,284.0,56.0,14.0
430,2011,17031090100,1426.0,159.0,1267.0,936,3275.0,124.0,3151.0,2921.0,0.0,284.0,56.0,14.0
431,2012,17031090100,1426.0,159.0,1267.0,936,3275.0,124.0,3151.0,2921.0,0.0,284.0,56.0,14.0
432,2010,17031090200,2980.0,725.0,2255.0,980,6347.0,305.0,6042.0,5768.0,0.0,287.0,198.0,94.0
433,2011,17031090200,2980.0,725.0,2255.0,980,6347.0,305.0,6042.0,5768.0,0.0,287.0,198.0,94.0
434,2012,17031090200,2980.0,725.0,2255.0,980,6347.0,305.0,6042.0,5768.0,0.0,287.0,198.0,94.0
435,2010,17031090300,575.0,40.0,535.0,1315,1505.0,60.0,1445.0,1470.0,0.0,27.0,8.0,0.0
436,2011,17031090300,575.0,40.0,535.0,1315,1505.0,60.0,1445.0,1470.0,0.0,27.0,8.0,0.0
437,2012,17031090300,575.0,40.0,535.0,1315,1505.0,60.0,1445.0,1470.0,0.0,27.0,8.0,0.0
438,2010,17031100100,2375.0,1046.0,1329.0,1038,5589.0,201.0,5388.0,4089.0,55.0,1119.0,253.0,73.0
439,2011,17031100100,2375.0,1046.0,1329.0,1038,5589.0,201.0,5388.0,4089.0,55.0,1119.0,253.0,73.0
440,2012,17031100100,2375.0,1046.0,1329.0,1038,5589.0,201.0,5388.0,4089.0,55.0,1119.0,253.0,73.0
441,2010,17031100200,2979.0,783.0,2196.0,929,7390.0,318.0,7072.0,5696.0,93.0,1397.0,204.0,0.0
442,2011,17031100200,2979.0,783.0,2196.0,929,7390.0,318.0,7072.0,5696.0,93.0,1397.0,204.0,0.0
443,2012,17031100200,2979.0,783.0,2196.0,929,7390.0,318.0,7072.0,5696.0,93.0,1397.0,204.0,0.0
444,2010,17031100300,2669.0,621.0,2048.0,1072,6407.0,301.0,6106.0,5781.0,56.0,391.0,179.0,0.0
445,2011,17031100300,2669.0,621.0,2048.0,1072,6407.0,301.0,6106.0,5781.0,56.0,391.0,179.0,0.0
446,2012,17031100300,2669.0,621.0,2048.0,1072,6407.0,301.0,6106.0,5781.0,56.0,391.0,179.0,0.0
447,2010,17031100400,1237.0,67.0,1170.0,1131,3188.0,290.0,2898.0,2697.0,0.0,344.0,147.0,0.0
448,2011,17031100400,1237.0,67.0,1170.0,1131,3188.0,290.0,2898.0,2697.0,0.0,344.0,147.0,0.0
449,2012,17031100400,1237.0,67.0,1170.0,1131,3188.0,290.0,2898.0,2697.0,0.0,344.0,147.0,0.0
450,2010,17031100500,2320.0,312.0,2008.0,1545,5998.0,360.0,5638.0,4823.0,0.0,921.0,229.0,25.0
