,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
2100,2014,17031221600,1522.0,817.0,705.0,1131,2692.0,369.0,2323.0,1793.0,5.0,677.0,129.0,88.0
2101,2015,17031221600,1522.0,817.0,705.0,1131,2692.0,369.0,2323.0,1793.0,5.0,677.0,129.0,88.0
2102,2016,17031221600,1522.0,817.0,705.0,1131,2692.0,369.0,2323.0,1793.0,5.0,677.0,129.0,88.0
2103,2017,17031221600,1522.0,817.0,705.0,1131,2692.0,369.0,2323.0,1793.0,5.0,677.0,129.0,88.0
2104,2010,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2105,2011,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2106,2012,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2107,2013,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2108,2014,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2109,2015,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2110,2016,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2111,2017,17031222200,969.0,439.0,530.0,1187,1926.0,119.0,1807.0,1446.0,50.0,252.0,168.0,10.0
2112,2010,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2113,2011,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2114,2012,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2115,2013,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2116,2014,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2117,2015,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2118,2016,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2119,2017,17031222500,649.0,360.0,289.0,992,1557.0,199.0,1358.0,362.0,133.0,1055.0,0.0,7.0
2120,2010,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2121,2011,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2122,2012,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2123,2013,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2124,2014,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2125,2015,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2126,2016,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2127,2017,17031222600,781.0,577.0,204.0,774,1533.0,274.0,1259.0,705.0,181.0,528.0,99.0,20.0
2128,2010,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2129,2011,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2130,2012,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2131,2013,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2132,2014,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2133,2015,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2134,2016,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2135,2017,17031222700,938.0,481.0,457.0,882,3027.0,875.0,2152.0,388.0,366.0,2259.0,0.0,14.0
2136,2010,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2137,2011,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2138,2012,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2139,2013,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2140,2014,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2141,2015,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2142,2016,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2143,2017,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
2144,2010,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2145,2011,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2146,2012,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2147,2013,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2148,2014,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2149,2015,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2150,2016,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2151,2017,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
2152,2010,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2153,2011,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2154,2012,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2155,2013,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2156,2014,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2157,2015,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2158,2016,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2159,2017,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
2160,2010,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2161,2011,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2162,2012,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2163,2013,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2164,2014,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2165,2015,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2166,2016,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2167,2017,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
2168,2010,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2169,2011,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2170,2012,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2171,2013,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2172,2014,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2173,2015,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2174,2016,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2175,2017,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
2176,2010,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2177,2011,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2178,2012,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2179,2013,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2180,2014,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2181,2015,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2182,2016,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2183,2017,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
2184,2010,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2185,2011,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2186,2012,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2187,2013,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2188,2014,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2189,2015,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2190,2016,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2191,2017,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
2192,2010,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2193,2011,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2194,2012,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2195,2013,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2196,2014,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2197,2015,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2198,2016,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2199,2017,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
2200,2010,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2201,2011,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2202,2012,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2203,2013,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2204,2014,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2205,2015,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2206,2016,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2207,2017,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
2208,2010,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2209,2011,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2210,2012,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2211,2013,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2212,2014,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2213,2015,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2214,2016,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2215,2017,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
2216,2010,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2217,2011,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2218,2012,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2219,2013,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2220,2014,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2221,2015,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2222,2016,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2223,2017,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
2224,2010,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2225,2011,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2226,2012,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2227,2013,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2228,2014,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2229,2015,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2230,2016,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2231,2017,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
2232,2010,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2233,2011,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2234,2012,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2235,2013,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2236,2014,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2237,2015,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2238,2016,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2239,2017,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
2240,2010,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2241,2011,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2242,2012,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2243,2013,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2244,2014,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2245,2015,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2246,2016,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2247,2017,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
2248,2010,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2249,2011,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2250,2012,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2251,2013,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2252,2014,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2253,2015,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2254,2016,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2255,2017,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
2256,2010,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2257,2011,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2258,2012,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2259,2013,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2260,2014,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2261,2015,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2262,2016,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2263,2017,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
2264,2010,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2265,2011,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2266,2012,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2267,2013,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2268,2014,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2269,2015,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2270,2016,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2271,2017,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
2272,2010,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2273,2011,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2274,2012,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2275,2013,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2276,2014,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2277,2015,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2278,2016,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2279,2017,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
2280,2010,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2281,2011,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2282,2012,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2283,2013,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2284,2014,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2285,2015,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2286,2016,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2287,2017,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
2288,2010,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2289,2011,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2290,2012,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2291,2013,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2292,2014,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2293,2015,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2294,2016,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2295,2017,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
2296,2010,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2297,2011,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2298,2012,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2299,2013,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2300,2014,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2301,2015,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2302,2016,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2303,2017,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
2304,2010,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2305,2011,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2306,2012,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2307,2013,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2308,2014,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2309,2015,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2310,2016,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2311,2017,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
2312,2010,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2313,2011,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2314,2012,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2315,2013,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2316,2014,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2317,2015,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2318,2016,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2319,2017,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
2320,2010,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2321,2011,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2322,2012,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2323,2013,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2324,2014,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2325,2015,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2326,2016,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2327,2017,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
2328,2010,17031241300,864.0,463.0,401.0,1544,1987.0,356.0,1631.0,1288.0,431.0,183.0,69.0,16.0
